counsel 	рекомендовать, совещание		
dislike 	испытывать, неприязнь к, антипатия		
glove 	перчатка		
lap 	колено, круг		
sinister 	зловещий		
stagger 	потрясать, шататься		
symbol 	символ, символьный		
bigger 	больше, больший		
burden 	перегружать, бремя, ноша		
collect 	собирать		
fourth 	четвертый		
grip 	захватывать, зажим, чемодан		
ladder 	лестница, цепная схема		
pitch 	бросать, шаг		
pot 	горшок		
protect 	защищать, защита		
reluctant 	сопротивляющийся		
unit 	устройство, подразделение (воен)		
abroad 	за границей		
bat 	бить, дубинка, командный файл, летучая мышь		
capture 	захватывать, сбор		
downstairs 	внизу		
freedom 	свобода		
importance 	значение		
inn 	гостиница		
invite 	приглашать		
jordan 	иордания, иорданский		
massive 	огромный		
wit 	ум		
amongst 	среди		
concentrate 	концентрировать		
consideration 	соображение		
crazy 	сумашедший		
helmet 	каска		
linger 	задерживаться		
messenger 	посыльный		
mock 	высмеивать, фиктивный		
safety 	безопасность, безопасный		
triumph 	торжествовать, триумф		
wisdom 	мудрость		
american 	американец, американский, америко		
chocolate 	шоколад, шоколадный		
cluster 	окружать, группа, кластерный		
jacket 	куртка, суперобложка, конверт		
rage 	бушевать, ярость		
reef 	риф		
sofa 	диван		
basil 	базилик		
compliment 	приветствовать, комплимент		
fascinate 	увлекать		
ghoul 	вампир		
hoarse 	хриплый		
improve 	улучшать		
log 	регистрировать, бревно, регистрация, инф)протокол, журнал, регистрационный		
peter 	питер		
skirt 	юбка		
slay 	убивать		
sum 	суммировать, сумма, итог		
supple 	гибкий		
swell 	распухать		
agreeable 	приемлемый, отвечающий		
apple 	яблоко, инф)И)эппл, яблочный		
confusion 	неразбериха		
device 	устройство		
devote 	посвящать себя		
downward 	вниз, спад		
fleet 	флот		
frame 	фрейм, фреймовый		
overhead 	наверху, подвесной, потеря		
pop 	выталкивать		
split 	разделять, разделение, разделенный		
stroll 	бродить, прогуливаться		
assemble 	собирать, монтировать		
beer 	пиво		
boil 	кипятить, кипеть, варить, фурункул		
boom 	грохотать, процветать, расти, бум, грохот, подъем, шумный		
complain 	жаловаться		
delay 	задерживать, задержка		
edward 	эдвард		
flap 	развеваться, взмах		
focus 	фокусировать, фокус		
fond 	любящий		
jewel 	драгоценность, драгоценный камень		
panel 	обшивать, панель, панельный		
prince 	принц, князь		
shawn 	шон		
sleepy 	сонный		
tug 	буксировать, буксир		
amuse 	забавлять		
ankh 	крест		
carpet 	ковер		
confess 	признавать		
counter 	счетчик, прилавок, встречный		
glint 	блестеть, блеск		
government 	союз)правительство, инф)руководство, государственный, правительственный		
impress 	производить впечатление		
relate 	связывать		
ridge 	гребень		
specter 	призрак		
squeak 	скрипеть, скрип		
suck 	сосать		
tuck 	подоткнуть, вытачка		
description 	описание		
hunter 	охотник		
irish 	ирландский		
mild 	мягкий		
mistress 	госпожа		
permit 	разрешать, разрешение		
protest 	протестовать против, протестовать, протест		
ticket 	билет, удостоверение		
unlock 	деблокировать		
disappoint 	разочаровывать		
gang 	комплект, галетный		
issue 	выпускать, передавать, передача, прес)выпуск		
obtain 	получать		
oil 	смазывать, нефть, авто)артс)масло, масляный, нефтяной		
progress 	развиваться, прогресс		
rumble 	громыхать, грохот		
sniff 	нюхать, шмыгать		
glide 	скользить, планировать		
lest 	если		
obscure 	затемнять, затемненный		
veil 	вуалировать, вуаль		
amidst 	среди		
artist 	артс)художник		
camera 	камера		
cheap 	дешевый		
disgust 	вызывать отвращение, отвращение		
flush 	сбрасывать, промывать, краска		
friendship 	дружба		
parlour 	гостиная		
sailor 	моряк		
sheer 	чистый, абсолютный		
specimen 	образец, типовой		
ashamed 	стыдно		
axe 	топор		
brood 	выводок		
conclusion 	вывод		
ink 	чернила, артс)краска, чернильный		
mumble 	бормотать, бормотание		
owner 	владелец		
pie 	пирог		
quiver 	дрожать, колчан		
ankle 	щиколотка		
anymore 	больше		
bubble 	пузырь, пузырьковый		
clerk 	клерк		
idle 	ожидание, холостой, праздный, ленивый		
interval 	интервал		
muscle 	мускул, мышца		
pressure 	давление		
radio 	радио		
ray 	луч, рэй		
spear 	пронзать, копье		
unpleasant 	неприятный		
cavern 	пещера		
darken 	темнеть		
decision 	решение		
fence 	огораживать, фехтовать, ограждение		
harsh 	жесткий		
instruction 	инструкция, команда		
limp 	хромать		
possibility 	возможность		
spectacle 	зрелище		
torture 	пытать, пытка		
victim 	жертва		
arrival 	прибытие, поступление		
broomstick 	метла		
clasp 	прижимать, застегиваться, застежка, пожатие		
encourage 	способствовать, содействовать, поощрительный		
exercise 	осуществлять, упражнение		
favourite 	любимый		
ocean 	океан, океанский		
punch 	перфорировать, перфоратор		
render 	предоставлять		
rip 	разрывать		
sack 	ссыпать, грабить, мешок, грабеж		
whirl 	кружить		
wick 	фитиль		
attract 	привлекать		
bleed 	кровоточить		
ernest 	эрнест		
fright 	испуг		
heal 	излечивать, заживать		
kindness 	доброта		
net 	сеть, нетто, чистый		
oxford 	оксфорд		
patrician 	патриций		
science 	наука		
style 	стиль		
sweeper 	подметальщик		
audience 	аудитория, публика, аудиенция		
clad 	одевать, одетый		
gigantic 	гигантский		
lawn 	газон		
professional 	профессионал, профессиональный		
unexpected 	неожиданный		
university 	университет, университетский		
violet 	фиалка, фиолетовый		
awkward 	неудобный		
buzz 	жужжать		
cough 	кашлять, кашель		
dish 	подавать, блюдо		
fang 	клык		
muffle 	закутывать, глушить		
pillow 	подушка		
shield 	элек)экранировать, защищать, экран		
slave 	раб, дублирующий		
alas 	увы		
breeze 	бриз		
drip 	капать		
exhaust 	исчерпывать, выхлоп, выпускной, выхлопной		
hover 	реять, колебаться		
quest 	поиски		
severe 	серьезный		
tend 	иметь тенденцию, стремиться		
anxiety 	беспокойство		
appeal 	юрид)апеллировать, обращаться, апелляция		
astonishment 	удивление		
cable 	телеграфировать, кабель, телеграмма, кабельный		
consult 	обращаться к, инф)получать		
drum 	барабанить, барабан		
electric 	электрический		
haul 	тянуть, транспортировка, связь		
knot 	завязывать узлом, узел		
proof 	доказательство, устойчивый		
relative 	относительный		
reserve 	резервировать, резерв, резервный		
sentence 	предложение, приговор		
spark 	искра		
tray 	поддон		
aspect 	аспект		
bathroom 	ванная		
column 	колонна, инф)прог)столбец		
eastern 	восточный		
encounter 	встречать		
farm 	заниматься фермерством, ферма, сельскохозяйственный		
justice 	законность, судья		
menace 	угрожать, угроза		
monk 	монах		
northern 	северный		
raft 	плот		
blackness 	чернота		
blanket 	одеяло, покров, комплексный		
casual 	случайный		
crumble 	распадаться		
eastward 	к востоку, восточный		
project 	планировать, выступать, проект		
tangle 	запутывать		
thou 	хотя		
alter 	изменять		
behold 	созерцать		
corpse 	труп		
damage 	повреждать, ущерб, возмещение убытков, аварийный		
duck 	нагибаться, утка		
fork 	вилка		
furniture 	мебель, обстановка		
heir 	наследник		
hopeful 	многообещающий		
orange 	апельсин, апельсиновый		
peep 	подглядывать		
per 	за, на, в		
port 	переносить, порт		
puff 	пуховка		
purchase 	приобретать, приобретение		
splendid 	великолепный		
worthy 	достойный		
birthday 	день рождения		
faith 	вера		
hasten 	торопиться		
military 	воен)военный		
morrow 	завтра		
notion 	понятие		
pig 	свинья		
prospect 	искать, перспектива		
saturday 	суббота, субботний, в субботу		
sip 	глоток		
straighten 	выпрямлять		
uncertain 	неопределенный		
upright 	прямой		
betray 	предавать		
breathe 	дышать		
communication 	связь		
crystal 	кристалл, кристаллический		
embrace 	охватывать (обнимать), заключать, объятие		
fortunate 	удачный		
grippe 	грипп		
gulf 	залив		
powder 	пудрить, порошок, пудра, порох, порошковый		
rail 	бранить, шина, железнодорожный		
rustle 	шелестеть, шелест, шорох		
unicorn 	единорог		
wail 	вопить, вопль		
argument 	аргумент		
clatter 	цокать, цокот		
grotesque 	абсурдный		
grunt 	хрюкать, хрюкание		
haste 	опрометчивость		
keeper 	хранитель		
lover 	любовник		
pavement 	тротуар		
pine 	сосна		
research 	исследовать, исследование, научно-исследовательский		
associate 	соединять, ассоциировать, коллега		
bed 	постель, постельный, кровать, геол)пласт		
delightful 	прелестный		
explore 	изучать		
flag 	сигнализировать, флаг		
marvel 	дивиться, чудо		
pursuit 	поиск		
savage 	дикарь, дикий, жестокий		
section 	секция, раздел		
tense 	напрягать, время, напряженный		
tremendous 	огромный		
upset 	нарушать		
advise 	сообщать, совет, обдуманный		
cream 	сливки, крем, сливочный		
dot 	ставить точку, точка, точечный		
drug 	лекарство		
fury 	ярость		
gracious 	любезный		
helm 	руль		
kitty 	котенок		
male 	самец, мужской		
mistaken 	ошибаться, ошибочный		
nay 	нет		
retreat 	отступать, отступление		
rim 	обод		
survey 	осматривать, обследование, обзор, астр)съемка		
traffic 	движение, трафик		
ultimate 	окончательный		
unseen 	невидимый		
western 	западный		
bounce 	прыгать, скачок, рикошет, упругость		
commit 	совершать		
criminal 	преступник, уголовный		
div 	деление		
doubtful 	сомнительный		
dungeon 	темница		
dusk 	сумерки		
eagle 	орел		
invent 	изобретать		
lick 	лизать		
nevertheless 	тем не менее		
observation 	наблюдение, замечание		
september 	сентябрь, сентябрьский		
stony 	каменный		
title 	называть, название, титул, право		
vein 	вена		
amid 	среди		
bug 	жук, инф)дефект		
cupboard 	шкаф		
humble 	скромный		
minister 	министр, священник		
mound 	бугор, могильный холм		
native 	исконный		
respectable 	приличный, порядочный		
sneak 	красться, внезапный		
tough 	жесткий		
birth 	рождение		
crook 	сгиб		
dusty 	пыльный		
fantastic 	фантастический		
glory 	слава		
non 	не		
slice 	вырезать, вырезка		
soar 	повышаться, полет		
underground 	метрополитен, подземный кабель, подземный		
volume 	объем, том		
wobbler 	ненадежный человек		
abrupt 	внезапный, крутой		
bosom 	грудь		
central 	центральный		
distinguish 	различать, отличать		
divide 	делить		
glare 	фото)сверкать, блик		
grope 	нащупывать		
mom 	мама		
ridiculous 	нелепый		
shelve 	складывать на полку		
sneer 	насмехаться, издеваться, насмешка, усмешка		
twinkle 	мерцает, мерцание		
deck 	украшать, палуба, дек		
drain 	осушать, утечка		
hedge 	ограждать, хедж, живая изгородь		
indicate 	указывать, указание		
misty 	туманный		
obey 	подчиняться		
rabbit 	кролик		
scarlet 	алый		
screw 	завинчивать, винт, винтовой		
slap 	шлепать, шлепок		
splash 	плескать, плеск		
toast 	тост		
undoubted 	бесспорный		
wed 	#ср		
accustom 	приучать		
bulge 	раздуваться, выпуклость		
collapse 	рушиться, крах		
expose 	подвергать		
generation 	поколение, генерация		
horizon 	горизонт		
perch 	сидеть, окунь, насест		
stout 	толстяк, толстый, полный		
await 	ожидать		
endure 	выносить, длиться		
explode 	взрывать		
lend 	предоставлять, ссуда		
poke 	протыкать, тычок		
protection 	защита		
rot 	гнить, порча		
shuffle 	перемещать		
sport 	носить, спорт		
stun 	оглушать, ошеломлять		
twitch 	дергать, подергивание		
brass 	медь, медный		
compare 	сравнивать, сравнение		
elsewhere 	где-нибудь еще		
ireland 	ирландия		
jar 	банка		
lore 	знание		
major 	специализироваться, майор, мажор, основной, крупный, мажорный		
nostril 	ноздря		
oak 	дуб, дубовый		
reasonable 	разумный		
sacrifice 	жертвовать, жертва		
trial 	испытание, суд, опытный		
bee 	пчела, пчелиный		
dublin 	дублин		
fearful 	страшный		
intense 	интенсивный		
merchant 	торговец, коммерческий		
nowhere 	нигде, никуда		
repair 	исправлять, ремонт		
troop 	отряд, войсковой		
extent 	протяженность, степень		
funeral 	похороны		
grove 	роща		
highest 	самый верхний		
item 	пункт		
leaf 	лист		
useless 	бесполезный		
utmost 	крайний		
admiration 	восхищение		
background 	фон		
data 	инф) данные		
hut 	хижина		
neighbourhood 	окрестность		
precise 	точный		
recollect 	вспоминать		
response 	ответ		
shelf 	полка		
warmth 	тепло		
weakness 	слабость		
weigh 	взвешивать, весить		
badge 	символ		
blur 	смазывать		
borrow 	заимствовать, заем		
capable 	способный		
jet 	самолет, струя, реактивный		
mankind 	человечество		
prompt 	подсказывать, подсказка, инф)приглашение, быстрый, точно		
shadowy 	темный		
smash 	разбивать, столкновение		
stray 	паразитный, блуждаюший		
successful 	успешный		
thomas 	томас		
trifle 	шутить, мелочь, пустяк, безделушка		
underneath 	под		
weave 	ткать		
amazement 	удивление		
exceeding 	превышать, чрезвычайный		
gaunt 	изможденный		
interview 	опрашивать, интервью		
mouse 	мышь		
pad 	заполнять, панель, блокнот		
plastic 	пластмасса, пластический		
swirl 	кружить, вихрь		
beach 	берег		
comment 	комментировать, комментарий		
glimmer 	мерцать, мерцание		
gown 	платье		
shallow 	поверхностный, мелкий		
thud 	падать, глухой, звук		
defeat 	побеждать, поражение		
majesty 	величество		
prayer 	молитва		
shaft 	вал, шпиндель, шахта		
southward 	к югу, южный		
spoon 	ложка		
throne 	трон, тронный		
wax 	натирать, воск, восковый		
bellow 	мычать, мычание		
contrary 	обратный вопреки		
embarrass 	смущать		
establish 	устанавливать		
jail 	заключать в тюрьму, тюрьма, тюремный		
mercy 	милосердие		
remembrance 	память		
respond 	отвечать, реагировать, ответ		
season 	сезон		
snort 	фыркать		
westward 	к западу, западный		
annoy 	раздражать		
brisk 	живой		
cigar 	сигара, сигарный		
cunning 	хитрость, хитрый		
hopeless 	безнадежный		
pencil 	карандаш, карандашный		
plot 	вычерчивать, график		
route 	направлять, маршрут		
solitary 	одиночный		
standard 	стандарт, стандартный		
superior 	высший		
web 	сеть, паутина, перепонка, техн)ребро, перемычка		
avenue 	авеню		
beckon 	манить		
bullet 	пуля		
chuckle 	посмеиваться, смешок		
cock 	наклонять, петух		
dispose 	располагать		
employ 	применять, нанимать		
fever 	лихорадка		
graceful 	изящный, постепенный		
hail 	окликать, град		
likewise 	подобно		
sore 	рана, болезненный		
waiter 	официант		
wrinkle 	морщить, морщина		
council 	совет		
fasten 	прикреплять		
fumble 	нащупывать, ронять, терять		
generous 	великодушный, обильный		
maid 	девушка, горничная, служанка		
myth 	миф		
nephew 	племянник		
steer 	управлять		
terrace 	терраса		
attitude 	отношение		
fireplace 	камин		
flare 	вспышка		
german 	немец, немецкий, по-немецки, немецко		
pinch 	щипать, повышение		
slop 	мусор		
trickle 	сочиться, струйка		
waist 	талия		
affectionate 	нежный		
autumn 	осень, осенний		
clumsy 	неуклюжий		
conclude 	решать, конт)заключать		
cow 	корова, коровий		
laboratory 	лаборатория, лабораторный		
monsieur 	мосье		
peaceful 	мирный		
swoop 	налетать, налет		
victory 	победа		
apply 	относиться		
attic 	чердак		
chew 	жевать, обдумывать		
cop 	ловить, полицейский		
decay 	разрушаться, разрушение		
element 	элемент, элементный		
errand 	задание		
explosion 	взрыв		
foe 	противник		
lash 	ресница		
medical 	медицинский		
mess 	возиться, беспорядок, путаница		
monday 	понедельник, в понедельник		
northward 	к северу, северный		
rack 	мучить, стойка		
stab 	ранить		
tempt 	искушать		
timid 	робкий		
wreck 	терпеть крушение, повреждение		
bewilder 	ставить в тупик		
career 	карьера		
classroom 	классная, комната		
droop 	свисать		
ghastly 	жуткий		
method 	метод		
principal 	принципал, директор школы, главный		
rifle 	винтовка		
soak 	пропитывать, пропитка		
vivid 	живой, яркий		
acknowledge 	признавать, дрез)подтверждать		
america 	америка		
bald 	лысый		
batter 	мять, тесто		
code 	кодировать, код, кодекс, кодовый		
gear 	устройство, мех)шестерня, передача		
lawyer 	юрист		
misery 	несчастье, нищета		
pat 	похлопывать, хлопок, пэт, готовый		
physician 	врач		
shrill 	вопить, визг, резкий		
sparkle 	сверкать, искрить, искра		
statement 	утверждение, прог)оператор, конт)формулировка, заявление		
thief 	вор		
tune 	настраивать, мелодия		
awaken 	будить		
breathless 	запыхавшийся		
craft 	средство, ремесло, судно		
estate 	имущество		
farmer 	фермер		
halfway 	на полпути, половинчатый		
helpless 	беспомощный		
indifferent 	безразличный		
peeve 	раздражать		
phrase 	фраза		
pilot 	управлять, пилот, опытный		
pont 	понтонный, мост		
quill 	игла		
rent 	арендовать, аренда		
sole 	подошва, единственный		
squat 	садиться на корточки		
steeple 	шпиль		
straw 	солома		
swarm 	роиться, рой		
wan 	бледный		
wrought 	работать, отделанный		
departure 	отправление, отъезд		
disease 	болезнь		
eater 	едок		
entity 	сущность, инф)объект		
expedition 	экспедиция		
genuine 	истинный		
guilty 	виновный		
hurl 	метать		
instinct 	инстинкт		
lion 	лев		
maintain 	поддерживать		
moral 	мораль, моральный		
nigh 	близко		
overcome 	преодолевать		
salt 	солить, соль, соленый		
shower 	душ, ливень		
thump 	колотить, удар		
vital 	живой		
wealth 	богатство, масса		
agony 	агония		
appoint 	назначать		
balloon 	раздувать, баллон		
blossom 	расцветать, цвет, цветение		
capital 	капитал, столица, основной		
coal 	каменный, уголь, каменноугольный		
coil 	катушка		
cur 	ублюдок		
dismiss 	распускать		
fountain 	фонтан		
glisten 	блестеть		
handful 	горсть		
idiot 	идиот		
impressive 	впечатляющий		
insect 	насекомое		
lighter 	зажигалка, более светлый		
permission 	разрешение		
restless 	беспокойный		
salute 	салют		
strict 	строгий		
wither 	вянуть		
chicken 	цыпленок, куриный		
clang 	лязгать, лязг		
defense 	защита, защитный		
entertain 	развлекать		
experiment 	экспериментировать, эксперимент		
mechanical 	механический, автоматический		
odour 	запах		
passionate 	страстный		
program 	программировать, программа, программный		
sacred 	священный, инф)зарезервированный		
sex 	секс, пол, половой		
sheep 	овца		
starve 	голодать, истощаться		
substance 	субстанция, вещество, по существу		
tool 	оснащать, средство		
accomplish 	выполнять		
chant 	петь, пение		
complex 	комплекс, сложный		
consent 	соглашаться, согласие		
crackle 	трещать, треск		
crew 	команда		
fifth 	пятый		
frantic 	отчаянный, лихорадочный		
hire 	нанимать, прокат		
launch 	запускать, запуск		
lofty 	высокий		
potato 	картофель, картофельный		
resolution 	решение, вид, резолюция, разрешающая, способность		
russian 	русский, русско		
soil 	пачкать, почва		
squint 	жмуриться, косоглазие		
supply 	поставлять, обеспечивать, поставка		
terrorist 	террорист, террористический		
wade 	переходить вброд		
waistcoat 	жилет		
willow 	ива, ивовый		
amiable 	дружелюбный		
dismal 	мрачный		
harmony 	гармония		
healthy 	здоровый		
icy 	ледяной		
mingle 	смешиваться		
musical 	комедия, музыкальный		
thy 	твой		
vary 	менять, изменяться		
worship 	поклоняться, поклонение		
absorb 	поглощать, амортизировать		
accurse 	проклинать		
apprehension 	понимание		
bonnet 	капот		
clench 	принимать твердое решение		
detect 	обнаруживать		
fro 	to and fro туда-сюда		
goose 	гусь, гусиный		
imp 	бесёнок		
mend 	ремонтировать, ремонт		
mission 	миссия, задача		
national 	национальный		
principle 	принцип		
rusty 	ржавый		
shimmer 	мерцать, мерцание		
slant 	наклонять, наклон		
snore 	храпеть		
sugar 	сахар, сахарный		
union 	союз		
velvet 	бархат		
apartment 	квартира		
cauldron 	котел		
ceremony 	церемония		
channel 	канал, канальный		
coast 	берег, береговой		
cure 	лечить, инф)восстанавливать, лечение		
distract 	отвлекать		
ford 	переходить вброд, брод, форд		
kneel 	становиться на колени		
motor 	двигатель		
perish 	гибнуть		
profession 	профессия		
quarrel 	ссориться, ссора		
reduce 	уменьшать, сводить		
temporary 	временный		
tournament 	турнир		
universal 	универсальный		
virtue 	достоинство		
warrior 	воин		
watson 	ватсон		
absurd 	абсурд, нелепый		
accurate 	точный		
deceive 	обманывать		
defend 	защищать		
galaxy 	астр)галактика		
model 	моделировать, модель		
organ 	орган, блок		
rib 	ребро		
sawyer 	пильщик		
scientific 	научный		
stable 	конюшня, стабильный		
stool 	табуретка		
complicate 	усложнять		
dignity 	достоинство		
dip 	окупать, погружение		
goblet 	бокал		
incident 	инцидент, смежный		
landscape 	пейзаж, горизональный		
marvellous 	чудный		
motive 	мотив		
myrtle 	мирт, миртовый		
offend 	обижать, обиженный		
patience 	терпение		
pose 	предлагать, поза		
rude 	грубый		
serpent 	змея		
shatter 	разрушать		
spray 	аэрозоль		
wary 	осмотрительный		
activity 	деятельность, активность		
anyhow 	как-нибудь		
august 	август, августовский		
bearer 	податель, предъявительский		
british 	британский		
bronze 	бронза, бронзовый		
corp 	корпорация		
depress 	понижать, подавлять		
equipment 	оборудование		
investigation 	исследование		
jug 	кувшин		
objection 	возражение		
pole 	полюс		
scheme 	схема		
southern 	южный		
watcher 	наблюдатель		
whoever 	кто бы ни, который бы ни		
worm 	червь		
acquaint 	знакомить		
adult 	взрослый		
assistant 	ассистент, помощник		
convey 	перевозить, инф)передавать		
decent 	скромный		
dormitory 	общежитие		
draught 	сквозняк		
gallop 	скакать галопом, галоп		
genius 	гений		
gratitude 	благодарность		
lump 	валить, кусок, шишка, единовременный		
niece 	племянница		
operate 	обслуживать, действовать		
poet 	поэт		
punish 	наказывать		
reader 	читатель, инф)считыватель		
recollection 	воспоминание		
replace 	заменять, замена		
solution 	решение, раствор		
soup 	суп, суповой		
stalk 	шагать, выслеживать, стебель		
throb 	пульсировать, биение		
tidings 	весть		
atmosphere 	атмосфера		
attendant 	сопровождающий		
bile 	желчь		
dizzy 	головокружительный		
grumble 	ворчать		
lazy 	ленивый		
license 	лицензировать, лицензия, лицензионный		
museum 	музей		
nick 	царапать, щербина		
prey 	жертва, добыча		
shutter 	затворять, ставень		
sixty 	шестьдесят, шестидесятый, шестидесяти		
speaker 	докладчик, диктор, спикер, динамик		
strap 	связывать, полоса		
stre 	stre enough на самом деле		
talent 	талант		
thee 	(устаревшее) ты		
thieve 	воровать		
toy 	играть, игрушка		
tube 	трубка, тюбик, лампа		
variety 	разновидность, ряд		
bargain 	торговаться, сделка		
brandy 	брэнди		
bus 	везти в автобусе, автобус, инф)шина		
careless 	небрежный		
chatter 	стучать, болтать, болтовня		
countenance 	выражение лица		
dale 	долина		
deed 	дело		
discussion 	дискуссия, обсуждение		
expensive 	дорогой		
inspire 	вдохновлять		
journal 	журнал		
performance 	исполнение		
refresh 	освежать, восстановление		
scowl 	хмуриться		
sherlock 	шерлок		
sock 	носок		
soften 	смягчать		
sprawl 	растягиваться		
steward 	стюард, официант		
structure 	структура, структурный		
tradition 	традиция		
whence 	откуда		
achieve 	достигать		
active 	активный		
behave 	вести себя		
caution 	предупреждение, осторожность		
churchyard 	церковный, двор		
confirm 	подтверждать		
david 	дэвид		
debate 	обсуждать, дискуссия		
doze 	дремать		
duchess 	княгиня		
frog 	лягушка		
fry 	жарить, сгорать		
huddle 	жаться		
injury 	повреждение		
insult 	оскорблять, оскорбление		
italian 	итальянец, итальянский		
pirate 	воровать, пират, пиратский		
preparation 	подготовка, препарат		
shave 	брить, мех)обрезать, бритье, мех)шевингование(обрезка)		
slab 	кусок		
stack 	складывать, кипа, инф)стек		
suppress 	подавлять, запрещать		
sympathy 	сочувствие		
torment 	мучить, мучение		
wrench 	ключ		
dean 	декан		
den 	логово, комната		
disappointment 	разочарование		
earn 	зарабатывать		
firebolt 	молнию		
hurried 	поспешный		
october 	октябрь, октябрьский		
passe 	устаревший		
personality 	личность		
sullen 	угрюмый		
thirteen 	тринадцать, тринадцати		
threat 	угроза		
writhe 	корчиться		
